,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
86,1460002,totalenergies,4618700.0,552600.0,1460,18 Route du Berthiand,Nurieux-Volognat,R
9536,86200006,totalenergies,4701050.7,8122.7230093267,86200,2 BLD GUY CHAUVET,LOUDUN,R
614,7330001,totalenergies,4466704.0,416313.0,7330,Barnas Haut,Barnas,R
10160,93700004,totalenergies,4891625.0,244355.0,93700,35-39 AVENUE HENRI BARBUSSE,DRANCY,R
9611,87230003,totalenergies,4566100.0,98600.0,87230,"62, Avenue Jean Jaurès",Châlus,R
426,6130010,totalenergies,4365400.0,694300.0,6130,QUARTIER MOULIN DE BRUN RD.4,GRASSE,R
9449,85400002,totalenergies,4646800.0,-111100.0,85400,D 949 -LES QUATRE CHEMINS,SAINTE-GEMME-LA-PLAINE,R
10144,93400010,totalenergies,4890800.0,234400.0,93400,56-74 AVENUE MICHELET,Saint-Ouen,R
9316,84300003,totalenergies,4385600.0,501800.0,84300,ROUTE D'AVIGNON,Cavaillon,R
356,4800001,totalenergies,4375600.0,588700.0,4800,46 Avenue des Alpes,Gréoux-les-Bains,R
354,4700005,totalenergies,4392242.75,591434.52034884,4700,AV. CHARLES RICHAUD,ORAISON,R
408,6000027,totalenergies,4371700.0,728200.0,6000,PONT VINCENT AURIOL,NICE,R
409,6000028,totalenergies,4370600.0,725100.0,6000,29 BIS AV. PAUL ARENE,NICE,R
10181,94110005,totalenergies,4880400.0,232500.0,94110,89 AV A. BRIAND,ARCUEIL,R
9286,84130010,totalenergies,4397800.0,485800.0,84130,1661 RTE DE SORGUES - RN 7,LE PONTET,R
9587,87100010,totalenergies,4582146.54804,124194.302558,87100,BOULEVARD DE BEL AIR,LIMOGES,R
9591,87120003,totalenergies,4573900.0,173900.0,87120,1 Promenade des Sports,Eymoutiers,R
8647,78430005,totalenergies,4887500.0,211900.0,78430,9 TER QUAI CONTI RN 13,LOUVECIENNES,R
10184,94130003,totalenergies,4884300.0,248600.0,94130,"128, BOULEVARD DE STRASBOURG",Nogent-sur-Marne,R
10185,94140004,totalenergies,4880430.0,241212.0,94140,43 QUAI AUGUSTE BLANQUI,ALFORTVILLE,R
615,7340001,totalenergies,4530900.0,474200.0,7340,LA REMISE,FéLINES,R
9272,84100009,totalenergies,4413559.0,481309.0,84100,R N 7 - AV. DE LATTRE DE TASSIG,ORANGE,R
9271,84100006,totalenergies,4411800.0,479700.0,84100,Route de Roquemaure,ORANGE,R
9609,87220003,totalenergies,4581270.9243144,133155.78994751,87220,"47, Avenue Winston Churchill",FEYTIAT,R
9262,84000018,totalenergies,4394285.49052,481584.355961,84000,20 AVENUE PIERRE SEMARD,AVIGNON,R
9310,84240001,totalenergies,4372100.0,554200.0,84240,428 Boulevard St Roch,LA TOUR-D'AIGUES,R
620,7400003,totalenergies,4460000.0,471700.0,7400,881 Boulevard de la Roche Noire,ROCHEMAURE,R
10333,95470006,totalenergies,4910021.0,252395.0,95470,2 AVENUE HENRI BARBUSSE,FOSSES,R
9752,89000004,totalenergies,4779300.0,357500.0,89000,16 Boulevard Vaulabelle,Auxerre,R
291,3700002,totalenergies,4611763.18824,341182.476871,3700,22 avenue de la République,BELLERIVE-SUR-ALLIER,R
8581,78121001,totalenergies,4888655.1876734,191615.88548829,78121,27 Route Départementale 307,Crespières,R
8797,80000013,totalenergies,4989800.0,229200.0,80000,7 BD DU PORT D'AVAL,AMIENS,R
8580,78120013,totalenergies,4864400.0,184000.0,78120,1 RUE AUGUSTE MOUTIE,RAMBOUILLET,R
8579,78120012,totalenergies,4856800.0,183300.0,78120,RN 10 LIEU DIT L'ABBE,SONCHAMP,R
126,2000005,totalenergies,4956900.0,364600.0,2000,97 Avenue Charles de Gaulle,Laon,R
692,9100002,totalenergies,4312000.0,161100.0,9100,CARREFOUR DE LESTANG,PAMIERS,R
9068,83136012,totalenergies,4333900.0,608400.0,83136,43 avenue de La Liberation,Forcalqueiret,R
10236,94537002,totalenergies,4875000.0,238900.0,94537,1 RUE DES LANCES,ORLY,R
8574,78100002,totalenergies,4889957.0,207564.0,78100,122 RUE DU PRESIDENT ROOSEVELT,Saint-Germain-en-Laye,R
9762,89100004,totalenergies,4818400.0,328700.0,89100,Route de Lyon,SENS,R
693,9100003,totalenergies,4310400.0,162100.0,9100,6 Avenue de Foix,PAMIERS,R
9065,83136007,totalenergies,4331800.0,607600.0,83136,ZAC DE FRAY REDON,Rocbaron,R
8570,78000019,totalenergies,4881800.0,215000.0,78000,15 AV DU GENERAL PERSHING,VERSAILLES,R
9064,83136005,totalenergies,4333024.0,604965.0,83136,"3, Bd de la Libération",Garéoult,R
8568,78000008,totalenergies,4880000.0,213300.0,78000,"10 bis, Rue des États-Généraux",VERSAILLES,R
511,6530004,totalenergies,4364400.0,688300.0,6530,10 AV.de BOUTIGNY,PEYMEINADE,R
10312,95350004,totalenergies,4899300.0,235900.0,95350,47 AVENUE DU GENERAL DE GAULLE,Saint-Brice-sous-Forêt,R
288,3600004,totalenergies,4628900.0,274400.0,3600,12 RUE JEAN JACQUES ROUSSEAU,COMMENTRY,R
10081,93100015,totalenergies,4885700.0,243000.0,93100,86 RUE DE PARIS,MONTREUIL,R
294,3800004,totalenergies,4609963.00266,321174.619218,3800,6 Avenue P.Mendes france,GANNAT,R
9747,88800001,totalenergies,4820196.0,594200.0,88800,65 Place de la Marne,VITTEL,R
8629,78320001,totalenergies,4874500.0,196300.0,78320,3 Rue de Versailles,LE MESNIL-SAINT-DENIS,R
322,4170002,totalenergies,4396700.0,650700.0,4170,RN 202,SAINT-ANDRé-LES-ALPES,R
8626,78310006,totalenergies,4876206.0,194570.0,78310,AVENUE DE LANGRES,MAUREPAS,R
10199,94220004,totalenergies,4882225.0,240285.0,94220,4 BIS AV DE LA LIBERTE,Charenton-le-Pont,R
9652,87600001,totalenergies,4582066.0,82571.0,87600,4 ROUTE DE NONTRON,Rochechouart,R
458,6230003,totalenergies,4370556.0,732039.0,6230,1280 BOULEVARD NAPOLEON 3,Villefranche-sur-Mer,R
8624,78300011,totalenergies,4892100.0,203400.0,78300,45 AV DE LA MALADRERIE,POISSY,R
71,1390002,totalenergies,4592800.0,498800.0,1390,Z.I. DE SURE,Saint-André-de-Corcy,R
318,4160002,totalenergies,4409900.0,601000.0,4160,70 Avenue du Général de Gaulle,Château-Arnoux-Saint-Auban,R
9195,83560001,totalenergies,4361000.0,575500.0,83560,QUAI SAINT-ESPRIT,RIANS,R
9664,88000009,totalenergies,4819200.0,644000.0,88000,"47, AVENUE DE LA FONTENELLE",EPINAL,R
20,1120006,totalenergies,4584600.0,504100.0,1120,521 ROUTE NATIONALE,La Boisse,R
9190,83520001,totalenergies,4343932.91651,665495.163594,83520,QUARTIER LA GARONNE,ROQUEBRUNE-SUR-ARGENS,R
8622,78290003,totalenergies,4887500.0,214000.0,78290,46 RUE DES PONTS,Croissy-sur-Seine,R
466,6260001,totalenergies,4395599.0,689387.0,6260,QUARTIER L'ISLE RN.202,PUGET-THéNIERS,R
684,8800001,totalenergies,4988000.0,474200.0,8800,Rue André Compain,Monthermé,R
8784,79500004,totalenergies,4622500.0,-14100.0,79500,LA COLONNE,MELLE,R
8564,77880001,totalenergies,4832226.8783119,268629.12924282,77880,RN 7,Grez-sur-Loing,R
9053,83100006,totalenergies,4312800.0,591900.0,83100,508 AVENUE FOCH,TOULON,R
282,3500003,totalenergies,4630650.562,329404.326,3500,Quartier Tivoli,SAINT-POURCAIN-SUR-SIOULE,R
10345,95520002,totalenergies,4905000.0,207500.0,95520,4 Chaussée Jules César,OSNY,R
8565,77910001,totalenergies,4900096.0,292102.0,77910,17 Avenue des Américains,Varreddes,R
8591,78150012,totalenergies,4882300.0,212800.0,78150,90/94 RUE DE VERSAILLES,LE CHESNAY,R
10231,94500010,totalenergies,4882800.0,251300.0,94500,247 AV CHARLES DE GAULLE,Champigny-sur-Marne,R
10232,94500011,totalenergies,4882300.0,249500.0,94500,114 AV. DU GENERAL DE GAULLE,CHAMPIGNY SUR MARNE,R
10085,93110005,totalenergies,4887800.0,248200.0,93110,12/14 BD.GABRIEL PERI - TOTAL,Rosny-sous-Bois,R
123,1980001,totalenergies,4577900.0,521300.0,1360,63 Rue du Bugey,LOYETTES,R
9743,88650004,totalenergies,4818800.0,695400.0,88650,104 RUE DE COLMAR,anould,R
504,6500008,totalenergies,4378400.0,752100.0,6500,PORTE DE FRANCE,MENTON,R
9746,88700007,totalenergies,4834600.0,663900.0,88700,11 FAUBOURG DE LA CHIPOTTE,RAMBERVILLERS,R
9075,83147001,totalenergies,4333800.0,608200.0,83136,Avenue de la Libération,Forcalqueiret,R
9218,83600020,totalenergies,4343808.989,671908.78,83600,100 RDN 7 AV.DE VERDUN,FREJUS,R
9631,87350002,totalenergies,4583000.0,129700.0,87350,5 Avenue du Président Carnot,Panazol,R
92,1500003,totalenergies,4597600.0,530900.0,1500,"550, Avenue Jean Mermoz",CHâTEAU-GAILLARD,R
8687,78700003,totalenergies,4900600.0,211300.0,78700,188 Avenue du Maréchal Foch,CONFLANS-SAINTE-HONORINE,R
643,8000010,totalenergies,4974116.0,472585.0,8000,RTE DE LAFRANCHEVILLE,Charleville-Mézières,R
9462,85500003,totalenergies,4685800.0,-100900.0,85500,"40, AVE GEORGES CLEMENCEAU",LES HERBIERS,R
9342,84500006,totalenergies,4428500.0,475100.0,84500,AV. JEAN GIONO,BOLLENE,R
9340,84500001,totalenergies,4428867.83969,474894.670835,84500,BP 24 QUARTIER LA DEVERASSE,BOLLèNE,R
8681,78680002,totalenergies,4897900.0,195500.0,78680,30 Avenue du Professeur Emile SERGENT,ÉPôNE,R
9467,85530002,totalenergies,4698400.0,-124600.0,85600,RN 753 - ROUTE DE MONTAIGU,TREIZE-SEPTIERS,R
603,7250001,totalenergies,4474581.0,474503.0,7250,RD86 SORTIE SUD,Le Pouzin,R
8680,78660004,totalenergies,4857100.0,183200.0,78660,RN 10 HAMEAU DE L'ABBE,Prunay-en-Yvelines,R
687,9000003,totalenergies,4294967.40212,162517.428827,9000,CONCESSIONNAIRE RENAULT -ROUTE D,FOIX,R
494,6400010,totalenergies,4355857.0,700235.0,6400,57 BD DU RIOU,CANNES,R
10239,94550002,totalenergies,4877313.0,233780.0,94550,14 AV DU GENERAL DE GAULLE,Chevilly-Larue,R
295,3800005,totalenergies,4611000.0,319800.0,3800,77 rue des Capucins,GANNAT,R
9072,83140007,totalenergies,4308900.0,585200.0,83140,RD 16 - 333 ROUTE DES SABLETTES,Six-Fours-les-Plages,R
10220,94420001,totalenergies,4881320.0,256641.0,94420,63 Rue Maurice Berteaux,Le Plessis-Trévise,R
506,6510001,totalenergies,4377600.0,719900.0,6510,854 rd1 QR MOURLANCHINIERS,Carros,R
9731,88500003,totalenergies,4830900.0,596200.0,88500,Rue de Verdun,MéNIL-EN-XAINTOIS,R
481,6320005,totalenergies,4372554.7794194,740663.04895839,6320,23 MOYENNE CORNICHE ROUTE DE NIC,Cap-d'Ail,R
9123,83300001,totalenergies,4352900.0,647200.0,83300,127 Avenue du Gal de GAULLE,DRAGUIGNAN,R
8598,78180002,totalenergies,4879800.0,204800.0,78180,13 Avenue Ampère,MONTIGNY-LE-BRETONNEUX,R
482,6320006,totalenergies,4372306.2862934,739770.43091927,6320,77 AVENUE DU 3 SEPTEMBRE,Cap-d'Ail,R
8597,78175001,totalenergies,4890300.0,208400.0,78100,130 Avenue du Maréchal Foch,SAINT-GERMAIN-EN-LAYE,R
10222,94430002,totalenergies,4880464.0,253525.0,94430,2 Route de la Libération,Chennevières-sur-Marne,R
9120,83270001,totalenergies,4318100.0,569751.0,83270,QUARTIER LA BANETTE RN.559,Saint-Cyr-sur-Mer,R
67,1370001,totalenergies,4628100.0,528900.0,1370,395 route de Bourg,SAINT-ÉTIENNE-DU-BOIS,R
484,6330003,totalenergies,4366700.0,705100.0,6330,RD 2085,Roquefort-les-Pins,R
9737,88580001,totalenergies,4824200.0,695400.0,88580,RUE RAYMOND PANIN,Saulcy-sur-Meurthe,R
491,6400001,totalenergies,4355530.0,702483.0,6400,26 Boulevard de la République,Cannes,R
9738,88600001,totalenergies,4818800.0,668800.0,88600,500 ROUTE DE LEPANGES,Laval-sur-Vologne,R
8594,78160002,totalenergies,4887200.0,210500.0,78160,"120, ROUTE DE VERSAILLES",Marly-le-Roi,R
9542,86310003,totalenergies,4656370.6917392,87017.519193499,86310,12 AVENUE DE L'EUROPE,Saint-Germain,R
9544,86350001,totalenergies,4628300.0,53500.0,86350,4 LE CORMIER,Usson-du-Poitou,R
347,4400005,totalenergies,4439000.0,666900.0,4400,27 Avenue Antoine Signoret,Barcelonnette,R
8866,80380001,totalenergies,4987100.0,251200.0,80800,21 RUE DES TAVERNES,VILLERS-BRETONNEUX,R
246,3200003,totalenergies,4613100.0,343400.0,3200,48 Avenue de Gramont,VICHY,R
10062,92500012,totalenergies,4886843.0,219878.0,92500,119 AVENUE DU PDT POMPIDOU,Rueil-Malmaison,R
9829,89560001,totalenergies,4761600.0,349700.0,89560,ROUTE NATIONALE 151,COURSON-LES-CARRIèRES,R
257,3300002,totalenergies,4613400.0,344900.0,3300,24 Rue de la République,CUSSET,R
8858,80300006,totalenergies,5000800.0,266600.0,80300,164 AV DU GENERAL FAIDHERBE,ALBERT,R
245,3200002,totalenergies,4611614.0,343769.0,3200,57 Avenue Poincaré,VICHY,R
8811,80100011,totalenergies,5010786.7347902,183176.01957873,80100,3 place de l amiral courbet,abbeville,R
529,6600023,totalenergies,4359800.0,708800.0,6600,1945 ROUTE DE GRASSE,ANTIBES,R
263,3380001,totalenergies,4640600.281,252902.817,3380,RELAIS DES TARTASSES,LA CHAPELAUDE,R
59,1330003,totalenergies,4599900.0,489900.0,1330,245 ROUTE DU 3 SEPTEMBRE 1944,Amberieux-en-Dombes,R
9033,82440003,totalenergies,4411600.0,148000.0,82440,38 RD 820,Réalville,R
8989,82100003,totalenergies,4404315.0,110469.0,82100,20 Avenue du Maréchal Leclerc,Castelsarrasin,R
169,2250004,totalenergies,4975000.0,377200.0,2250,18 route de Thiernu,Marle,R
9838,90000002,totalenergies,4764000.0,686800.0,90000,4 Faubourg de Brisach,Belfort,R
9996,92000017,totalenergies,4888849.47491,219358.0,92000,84-90 AVENUE LENINE,NANTERRE,R
9997,92000018,totalenergies,4891900.0,222300.0,92000,47 BLD DU HAVRE,NANTERRE,R
9831,89600003,totalenergies,4800100.0,372600.0,89600,ROUTE DE PARIS,SAINT-FLORENTIN,R
10003,92100014,totalenergies,4883585.0,223898.0,92100,29-31 AVENUE MORIZET,BOULOGNE BILLANCOURT,R
8884,80500004,totalenergies,4964600.0,257300.0,80500,1 Place du Maréchal Foch,Montdidier,R
8893,80600003,totalenergies,5016200.0,235500.0,80600,76 ROUTE FLANDRE DUNKERQUE,DOULLENS,R
8934,81220002,totalenergies,4364300.0,204600.0,81220,444 Avenue de Cocagne,Guitalens-L'Albarède,R
192,2420001,totalenergies,4996029.0,323160.0,2420,39 Rue de Picardie,Bellicourt,R
8933,81220001,totalenergies,4364300.0,204600.0,81220,444 Avenue de Cocagne,Guitalens-L'Albarède,R
10290,95230010,totalenergies,4899075.3655031,228923.81272629,95230,63 AVENUE DE PARIS,SOISY SOUS MONTMORENCY,R
725,10000018,totalenergies,4829400.0,408300.0,10000,1 CHAUSSEE DU VOULDY,TROYES,R
10289,95230008,totalenergies,4898690.0,229595.0,95230,20 AV.DE PARIS,Soisy-sous-Montmorency,R
8848,80260004,totalenergies,4997007.72,235279.9,80260,5 rue d'Amiens,Rainneville,R
8900,80730001,totalenergies,4991400.0,223500.0,80470,421 Avenue Louis Pasteur,DREUIL-LèS-AMIENS,R
10287,95220006,totalenergies,4900291.0,218698.0,95220,"34, AV. DE LA LIBERATION",HERBLAY,R
9942,91410001,totalenergies,4853100.0,202900.0,91410,101 Avenue de Paris,DOURDAN,R
10361,95712003,totalenergies,4900000.0,252300.0,95700,VOIE P5 ET F2 BP 20212,Roissy-en-France,R
9953,91480001,totalenergies,4867800.0,252900.0,91480,61 Rue de Brunoy,QUINCY-SOUS-SéNART,R
9952,91470007,totalenergies,4864167.09,206514.17,91470,20 RUE DE CHARTRES,LIMOURS,R
8907,81000002,totalenergies,4395000.0,212300.0,81000,40 ROUTE DE CORDES,ALBI,R
204,2600005,totalenergies,4925113.78044,307679.246569,2600,36 ROUTE DE LA FERTE MILON,VILLERS-COTTERÊTS,R
218,3000004,totalenergies,4660300.0,330400.0,3000,le pré-vert,MOULINS,R
582,7170001,totalenergies,4457063.0,451054.0,7170,rond point,VILLENEUVE-DE-BERG,R
8908,81000003,totalenergies,4393800.0,218300.0,81000,RouTE DE Saint JUERY LA RENAUDIE,Albi,R
9945,91420002,totalenergies,4869300.0,233700.0,91420,RUE DE SAVIGNY,Morangis,R
10304,95310011,totalenergies,4904775.666,213195.072,95310,RN 184 - ZI VERT GALANT,Saint-Ouen-l'Aumône,R
518,6560006,totalenergies,4362698.6,699861.0,6560,1600 ROUTE DE CANNES,Valbonne,R
9827,89520002,totalenergies,4762000.0,319200.0,89520,ROUTE DE ST FARGEAU,SAINT-SAUVEUR-EN-PUISAYE,R
9004,82200001,totalenergies,4411000.0,110300.0,82200,43 Avenue du Chasselas,Moissac,R
9000,82160001,totalenergies,4427782.49504,185779.403018,82160,RD 926,PARISOT,R
9038,82600002,totalenergies,4380000.0,122100.0,82600,CC LES SIGALERES - Av de Toulouse - CD 3,AUCAMVILLE,R
8555,77760002,totalenergies,4832000.0,257500.0,77760,36 Avenue de Fontainebleau,La Chapelle-la-Reine,R
571,7120004,totalenergies,4441000.0,429400.0,7120,quartier de la gare,Grospierres,R
699,9140002,totalenergies,4317157.5521026,141047.68585828,9130,46 route de Foix,LE FOSSAT,R
9036,82500004,totalenergies,4385100.0,94100.0,82500,LE BOURG,GIMAT,R
9847,90150001,totalenergies,4768800.0,695500.0,90150,"Rue de la baume, RD83",MENONCOURT,R
10248,94700008,totalenergies,4880623.0,243809.0,94700,135 AV DU GENERAL LECLERC,Maisons-Alfort,R
10014,92140014,totalenergies,4878500.0,225100.0,92140,320 AV DU GENERAL DE GAULLE,CLAMART,R
9807,89340001,totalenergies,4833600.0,308000.0,89340,135 RN 6,VILLEBLEVIN,R
10024,92190003,totalenergies,4881320.03,221690.094,92190,97 TER ROUTE DU PAVE DES GARDES,MEUDON,R
8807,80100004,totalenergies,5010800.0,183200.0,80100,3 Place de l'Amiral Courbet,Abbeville,R
8986,82000018,totalenergies,4402600.0,136600.0,82000,284 Avenue Jean Moulin,Montauban,R
10300,95290003,totalenergies,4911045.09641,222459.192177,95290,44 AVENUE DE PARIS,L'Isle-Adam,R
10023,92170002,totalenergies,4882274.0,229497.0,92170,59 RUE JEAN BLEUZEN,VANVES,R
60,1340002,totalenergies,4632300.0,513700.0,1340,1699 ROUTE DE BOURG,Malafretaz,R
268,3400001,totalenergies,4655800.0,333500.0,3400,"28, route de Lyon",YZEURE,R
3799,35600004,totalenergies,4764400.0,-209200.0,35600,84 rue de Vannes,REDON,R
6331,60110006,totalenergies,4921400.0,212500.0,60110,1 rue de londres,Amblainville,R
7043,66000021,totalenergies,4266679.4065493,289532.89633491,66000,AVENUE ANDRE TOURNE,PERPIGNAN,R
384,5240001,totalenergies,4494700.0,655900.0,5240,60 Rue de la Guisane,LA SALLE LES ALPES,R
698,9140001,totalenergies,4288300.0,121500.0,9140,HAMEAUX DE ROQUEMAUREL,OUST,R
8890,80590001,totalenergies,4977800.0,182200.0,80290,Route d'Aumale,Morvillers-Saint-Saturnin,R
9041,82700001,totalenergies,4395600.0,122100.0,82700,171 Avenue d'Auch,Montech,R
8822,80140004,totalenergies,4996000.0,176600.0,80140,21 AVENUE FRANCOIS MITTERRAND,OISEMONT,R
8813,80110001,totalenergies,4979000.0,247700.0,80110,Route de Thennes,MOREUIL,R
565,7100006,totalenergies,4523500.0,467200.0,7100,Route du 4ème Spahis,ANNONAY,R
572,7120005,totalenergies,4447200.0,435600.0,7120,CHAMP DU SOULIER,Pradons,R
9802,89300001,totalenergies,4797800.0,341100.0,89300,31 Avenue Jean Hémery,JOIGNY,R
161,2200013,totalenergies,4938100.0,330200.0,2200,AV.DE COMPIEGNE - RN.31,Mercin-et-Vaux,R
10068,92600009,totalenergies,4892000.0,231300.0,92600,272 AVENUE DES GRESILLONS,Asnières-sur-Seine,R
249,3240003,totalenergies,4638000.0,304000.0,3240,route de longeville,Deux-Chaises,R
10007,92110011,totalenergies,4890000.0,231700.0,92110,10 BLD DU GENERAL LECLERC,CLICHY,R
10004,92100015,totalenergies,4884000.0,223100.0,92100,108 AV.A MORIZET,BOULOGNE BILLANCOURT,R
528,6600022,totalenergies,4358900.0,712000.0,6600,2 AVENUE DE NICE,ANTIBES,R
10244,94600007,totalenergies,4877084.0,240910.0,94600,33 AV.DE LUGO,Choisy-le-Roi,R
574,7130004,totalenergies,4495800.0,484700.0,7130,102 avenue du Colonel ROUSSET,CORNAS,R
10063,92500013,totalenergies,4886820.0,219093.0,92500,32-40 AVENUE DU 18 JUIN 1940,Rueil-Malmaison,R
8992,82100007,totalenergies,4404536.8238401,111470.85612268,82100,"64 Route de Lafrançaise , Station TOTAL",CASTELSARRASIN,R
8470,77260009,totalenergies,4894367.6592765,312121.15997505,77260,42 AVENUE FRANKLIN ROOSEVELT,LA FERTE SOUS JOUARRE,R
9793,89210002,totalenergies,4799000.0,360600.0,89210,Route de Joigny,Brienon-sur-Armançon,R
10018,92150006,totalenergies,4886500.0,221900.0,92150,131 BOULEVARD HENRI SELLIER,SURESNES,R
9840,90000013,totalenergies,4763100.0,686700.0,90000,AVENUE D'ALTKIRCH,BELFORT,R
10240,94594002,totalenergies,4876462.3658984,235664.44220819,94594,103 Boulevard Circulaire E Fruileg,RUNGIS,R
734,10120001,totalenergies,4824100.0,402200.0,10120,184 Route Nationale 77 - Chevillele,Saint-Germain,R
237,3150001,totalenergies,4632200.0,339200.0,3150,"66, avenue de Chazeuil",VARENNES-SUR-ALLIER,R
9968,91600005,totalenergies,4867986.0,234208.0,91600,35/37 RUE HENRI DUNANT,Savigny-sur-Orge,R
9939,91400008,totalenergies,4869762.0,218628.0,91400,17 RUE ARCHANGE,ORSAY,R
541,6660002,totalenergies,4423300.0,695200.0,6660,Route de Nice,Saint-Étienne-de-Tinée,R
47,1270003,totalenergies,4638200.0,534500.0,1270,82 GRANDE RUE,COLIGNY,R
8829,80190001,totalenergies,4976000.0,291400.0,80190,Pôle Activité du Pays Neslois - Route de Rouy,NESLE,R
6,1000012,totalenergies,4620100.0,520000.0,1000,642 AVENUE DE TREVOUX,SAINT DENIS LES BOURG,R
10051,92370002,totalenergies,4881670.0,219491.0,92370,484 RUE ROGER SALENGRO,CHAVILLE,R
229,3110001,totalenergies,4615500.0,339400.0,3110,19 Route de Saint-Pourçain,CHARMEIL,R
10049,92340002,totalenergies,4878600.0,231700.0,92340,18 BD MARECHAL JOFFRE,Bourg-la-Reine,R
555,6800018,totalenergies,4366223.0,714933.0,6800,81 AV. DE LA GARE CD 36,Cagnes-sur-Mer,R
554,6800017,totalenergies,4366500.0,717100.0,6800,53 AVENUE DU VAL FLEURI,Cagnes-sur-Mer,R
9885,91170006,totalenergies,4865300.0,236900.0,91170,RN 445 / 29 ROUTE DE FLEURY,Viry-Châtillon,R
8943,81300003,totalenergies,4376100.0,197200.0,81300,Avenue Rhin et Danube,GRAULHET,R
2,1000004,totalenergies,4618800.0,524500.0,1000,20 Avenue du Maréchal Juin,Bourg-en-Bresse,R
8937,81250003,totalenergies,4388300.0,247200.0,81250,13 Avenue de Millau,Alban,R
8485,77330004,totalenergies,4876694.3966836,265112.55845881,77330,RN4 LIEUDIT L ERABLE,Ozoir-la-Ferrière,R
8832,80200003,totalenergies,4991800.0,293300.0,80200,2 route de Paris,PERONNE,R
10362,95712004,totalenergies,4900910.0,253736.0,95700,1 RUE DE L'OR - BP.20212,Roissy-en-France,R
8487,77340005,totalenergies,4879300.0,261900.0,77340,CHEMIN DÉPARTEMENTAL 51 - RUE DES BERCHÈRES,Pontault-Combault,R
222,3100002,totalenergies,4634300.0,259200.0,3100,52 Rue Paul Constans,MONTLUçON,R
10260,95100030,totalenergies,4895763.0,227971.0,95100,RUE JACQUES BREL,ARGENTEUIL,R
10055,92400016,totalenergies,4889402.47421,226003.452849,92400,41 QUAI PAUL DOUMER,COURBEVOIE,R
145,2120005,totalenergies,4989600.0,362600.0,2120,"56, rue du jeu de Paume",Guise,R
10291,95240003,totalenergies,4897100.0,219200.0,95240,"27, 29, 31, Boulevard Clemenceau",CORMEILLES-EN-PARISIS,R
8956,81400002,totalenergies,4404771.0,215807.0,81400,97 Avenue Albert Thomas,Carmaux,R
8665,78570001,totalenergies,4897600.0,204300.0,78570,CD55 ROUTE DE POISSY CHANTELOUP,Andrésy,R
9552,86380001,totalenergies,4672900.0,30400.0,86380,36 bis RTE POITIERS VENDEUVRE,SAINT MARTIN LA PALLU,R
9558,86440001,totalenergies,4661400.0,31600.0,86440,avenue de la Loge,Migné-Auxances,R
8653,78490002,totalenergies,4880155.3211788,182081.43438025,78490,av arbre quenée,Méré,R
10177,94100012,totalenergies,4879800.0,247700.0,94100,29 bvd de créteil,Saint-Maur-des-Fossés,R
112,1640003,totalenergies,4603487.6030469,538945.26948339,1640,573 route de Geneve,Saint-Jean-le-Vieux,R
83,1440002,totalenergies,4623600.0,526300.0,1440,531 Route de Strasbourg,VIRIAT,R
344,4400002,totalenergies,4438600.0,664500.0,4400,49 Avenue des trois frères Arnaud,Barcelonnette,R
655,8170004,totalenergies,4999500.0,469700.0,8170,Station Service Ste Anne RN51,FUMAY,R
9564,86550003,totalenergies,4654914.0,40515.0,86550,480 ROUTE DE LIMOGES,Mignaloux-Beauvoir,R
343,4370001,totalenergies,4416290.0,660861.0,4370,RN208,Villars-Colmars,R
82,1440001,totalenergies,4623800.0,522800.0,1440,1029 ROUTE DE MARBOZ-LOUHANS,VIRIAT,R
342,4360001,totalenergies,4384400.0,621500.0,4360,QUARTIER SAINT JEAN,MOUSTIERS-SAINTE-MARIE,R
10117,93240007,totalenergies,4894874.99536,237988.07028,93240,21 AV.DE STALINGRAD - COURS ST L,STAINS,R
9569,86700004,totalenergies,4633565.84205,18620.3239954,86700,centre routier TOTAL,PAYRE,R
656,8190001,totalenergies,4946500.0,411200.0,8190,70 Rue Chantereine,ASFELD,R
407,6000026,totalenergies,4370700.0,729200.0,6300,10 BOULEVARD ARMEE DES ALPES,NICE,R
9049,83000010,totalenergies,4312367.0,593697.0,83000,160 BOULEVARD G.CLEMENCEAU,TOULON,R
9732,88500004,totalenergies,4829234.0,613127.0,88500, Avenue Maréchal de Lattre de Tassigny,MIRECOURT,R
9380,85100003,totalenergies,4649895.04,-177734.59,85100,33 Avenue d'Aquitaine,Les Sables-d'Olonne,R
8946,81310001,totalenergies,4385000.0,179700.0,81310,ROUTE DE TOULOUSE,Lisle-sur-Tarn,R
10355,95600001,totalenergies,4897800.0,229100.0,95600,48 AVENUE KELLERMANN,EAUBONNE,R
455,6220005,totalenergies,4358000.0,706200.0,6220,RN7 LA BATTERIE,Golfe-Juan,R
8967,81600005,totalenergies,4389800.0,188600.0,81600,90 Avenue Saint-Exupéry,GAILLAC,R
9982,91700006,totalenergies,4864218.06,232860.11,91700,70 ROUTE DE CORBEIL,Sainte-Geneviève-des-Bois,R
9907,91250004,totalenergies,4859400.0,250300.0,91250,183 Route de Melun,SAINTRY-SUR-SEINE,R
213,2860001,totalenergies,4953200.0,365300.0,2860,89 RUE PORTE DE LAON,Bruyères-et-Montbérault,R
9934,91380010,totalenergies,4870200.0,232000.0,91380,32 AV. PIERRE BROSSOLETTE,Chilly-Mazarin,R
