,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
2372,25480001,carrefour,4728400.0,599300.0,25480,6 Rue de Châtillon,ÉCOLE-VALENTIN,R
3348,33306001,carrefour,4486500.0,-52000.0,33310,CENTRE COMMERCIAL LES 4 PAVILLONS,LORMONT,R
49,1300001,carrefour,4576000.0,568600.0,1300,ZAC DE L OUSSON,Belley,R
2123,22500001,carrefour,4877300.0,-303900.0,22500,RUE RAYMOND PELLIER,PAIMPOL,R
3293,33130002,carrefour,4479400.0,-53500.0,33130,RUE DES FRERES LUMIERES,BEGLES,R
4505,42334001,carrefour,4606600.0,405700.0,42334,Rue Jean de La Fontaine,MABLY,R
5514,53002001,carrefour,4807900.0,-79900.0,53000,46 avenue de lattre de tassigny,LAVAL,R
4486,42220006,carrefour,4529800.0,457400.0,42220,"8, allée les Rivets",Bourg-Argental,R
2559,27200001,carrefour,4909400.0,147200.0,27200,Boulevard Édouard Isambard,VERNON,R
10032,92230003,carrefour,4892600.0,229200.0,92230,21 Rue Louis Calmel,GENNEVILLIERS,R
2625,27930002,carrefour,4901500.0,117400.0,27930,Route Nationnale 13,GUICHAINVILLE,R
2109,22400010,carrefour,4853188.1398143,-257770.83107308,22400,708 rue du Verger,Lamballe Amor Planguenoual,R
10115,93240001,carrefour,4894900.0,238500.0,93240,80 BOULEVARD MAXIME GORKI,STAINS,R
258,3300003,carrefour,4613600.0,345500.0,3300,rue des peupliers,CUSSET,R
3999,38150001,carrefour,4534000.0,480500.0,38150,165 RN7,SALAISE-SUR-SANNE,R
2449,26208001,carrefour,4453200.0,474800.0,26200,Route de Marseille,MONTéLIMAR,R
221,3100001,carrefour,4634744.38067,260218.545365,3100,Quai ledru Rollin,MONTLUçON,R
3772,35510001,carrefour,4811200.0,-159000.0,35510,Rue de la Rigourdière,CESSON-SéVIGNé,R
3668,34920002,carrefour,4363900.0,393200.0,34920,Route de Nîmes,Le Crès,R
5123,49000002,carrefour,4746800.0,-59400.0,49000,RUE DU GRAND LAUNAY,ANGERS,R
3670,34980001,carrefour,4364430.0,384361.0,34980,ROUTE DE GANGES,SAINT-CLéMENT-DE-RIVIèRE,R
9894,91200001,carrefour,4871200.0,237100.0,91200,180 ROUTE NATIONALE 7,ATHIS-MONS,R
5131,49003001,carrefour,4748900.0,-54400.0,49100,3 Boulevard Gaston Ramon,ANGERS,R
3727,35301001,carrefour,4834759.0,-118229.0,35300,39 Boulevard de Groslay,FOUGèRES,R
3745,35400006,carrefour,4862500.0,-199400.0,35400,rue de la Flaudais,SAINT-MALO,R
10223,94430003,carrefour,4879300.0,255400.0,94490,85 Route de Provins Cc Pincevent,Ormesson-sur-Marne,R
3669,34973001,carrefour,4358045.56372,393062.449276,34970,ROUTE DE CARNON - CS61015,LATTES,R
9989,91814001,carrefour,4858400.0,244400.0,91100,ROUTE DE VILLOISON,VILLABE,R
5397,51200001,carrefour,4904900.0,396300.0,51200,13 Quai de Marne,ÉPERNAY,R
5430,51430002,carrefour,4925403.6765205,397585.14761331,51430,RN 31,TINQUEUX,R
37,1200003,carrefour,4612400.0,581200.0,1200,Avenue Maréchal de Lattre de Tassigny,Bellegarde-sur-Valserine,R
2162,23000001,carrefour,4616800.0,188800.0,23000,46 Avenue d'Auvergne,Guéret,R
10282,95190003,carrefour,4902200.0,245600.0,95190,1 rue Jacques Anquetil,GOUSSAINVILLE,R
4446,42110001,carrefour,4572200.0,422700.0,42110,ROUTE DE SAINT ETIENNE,Feurs,R
3978,38080003,carrefour,4561432.0,522510.0,38080,25 Rue des Sayes,L'ISLE-D'ABEAU,R
31,1170001,carrefour,4629300.0,607900.0,1170,RN5,SéGNY,R
4389,41200001,carrefour,4736000.0,176100.0,41200,ZAC DE PLAISANCE,ROMORANTIN-LANTHENAY,R
38,1210001,carrefour,4625303.0,611817.0,1210,Chemin de la Brunette,FERNEY-VOLTAIRE,R
5706,56006001,carrefour,4766000.0,-279200.0,56000,101 AVENUE DE LA MARNE,VANNES,R
3992,38120001,carrefour,4524000.0,566400.0,38120,1 Rue des Abattoirs,SAINT-ÉGRèVE,R
3596,34410002,carrefour,4327112.0,328290.0,34410,Route de Valras,Sérignan,R
2853,29880005,carrefour,4860691.645,-451105.60012668,29880,Rue d'Armorique,Plouguerneau,R
520,6600001,carrefour,4360300.0,708500.0,6600,Chemin de Saint-Claude,ANTIBES,R
7265,67960001,carrefour,4853900.0,764900.0,67960,"5, Allée des Forgerons",ENTZHEIM,R
3504,33950002,carrefour,4479034.0,-114618.0,33950,5 Avenue de la Presqu'Île,Lège-Cap-Ferret,R
3331,33240012,carrefour,4497410.2327888,-38659.220984961,33240,8 lieu dit farideuil,La Lande-de-Fronsac,R
8885,80510004,carrefour,5002900.0,194300.0,80510,RUE DU 8 MAI,Longpré-les-Corps-Saints,R
8886,80550001,carrefour,5021700.0,162500.0,80550,rue du 8 mai,LE CROTOY,R
8888,80570001,carrefour,5004475.0,152562.0,80570,Rue Joliot Curie,Dargnies,R
3372,33370016,carrefour,4483274.1171131,-40458.625713883,33370,Avenue du Périgord lieu dit Les terres douces,Sallebœuf,R
760,10260003,carrefour,4818100.0,418900.0,10260,RD185 LES GRANDES FOSSES,VAUDES,R
8912,81000010,carrefour,4393100.0,218300.0,81000,3 rue des trois buissons,Albi,R
3251,32400001,carrefour,4365600.0,-7400.0,32400,60 Z.A. LA PARADE,RISCLE,R
3415,33490004,carrefour,4457498.0414884,-25492.902257619,33490,2 rue des jésuites,Saint-Maixant,R
8383,76950002,carrefour,4978953.78062,121887.113953,76950,HAMEAU DES HAUT CHAMPS,LES GRANDES VENTES,R
2476,26300013,carrefour,4500700.0,492800.0,26300,rond point du gymnase - quartier les peches,Châteauneuf-sur-Isère,R
3434,33580001,carrefour,4465000.0,8800.0,33580,5 Avenue Jean-Paul Glanet,MONSEGUR,R
8381,76940001,carrefour,4947910.71533,76809.4546353,76940,CHEMIN DU ROY,LA MAILLERAYE-SUR-SEINE,R
3447,33620003,carrefour,4510700.0,-34100.0,33620,"1, Garosse Nord",Laruscade,R
8364,76730001,carrefour,4979000.0,99800.0,76730,ROUTE D'ABLEMONT,BACQUEVILLE-EN-CAUX,R
3457,33680003,carrefour,4500196.001,-120044.403,33680,"4, rue Emile Baudoux",Lacanau-Océan,R
8363,76720003,carrefour,4971868.27,109562.37,76720,28 rue de Verdun,Auffay,R
3248,32310004,carrefour,4386900.0,39200.0,32310,"Route D'Auche, Lieu Dit Haut Rege",Valence-sur-Baïse,R
8938,81250004,carrefour,4388905.345,246155.885,81250,lieu dit ginestous,Alban,R
2496,26540001,carrefour,4506900.0,505100.0,26540,26 Avenue Dauphiné-Provence,Mours-Saint-Eusèbe,R
8350,76640004,carrefour,4965100.0,59100.0,76640,Place Gaston Sanson,FAUVILLE-EN-CAUX,R
8348,76630001,carrefour,4989715.13,125982.35,76630,72 RUE DES CANADIENS,ENVERMEU,R
3482,33730003,carrefour,4448121.57,-36714.31,33730,D8  le bourg est,Noaillan,R
3435,33580002,carrefour,4464998.22,8761.1,33580,"5, AVENUE JEAN PAUL GLANET",Monségur,R
8325,76540002,carrefour,4974522.5227206,51213.110511015,76540,9 rue albert bellavoine,Valmont,R
845,11290005,carrefour,4318497.3456198,226045.46015442,11290,Lieu dit Le GOUTAL - Route d'ALAIRAC - D211,LAVALETTE,R
3857,36260002,carrefour,4708294.3083663,204563.66937681,36260,1 Route de Vierzon,Reuilly,R
3231,32130003,carrefour,4348982.65,93190.67,32130,ALLEE JEAN CAHUZAC,Samatan,R
714,9350003,carrefour,4310813.0777058,137493.244737,9350,ROUTE DE DAUMAZAN,Les Bordes-sur-Arize,R
8971,81700005,carrefour,4356594.0,200695.0,81700,Lieu-dit Saint-Martin,Puylaurens,R
535,6610005,carrefour,4371764.8206695,715224.85398704,6610,ROUTE DE CAGNES,LA GAUDE,R
3656,34770005,carrefour,4349757.4148983,371167.84796608,34770,24 avenue de beziers,Gigean,R
712,9300008,carrefour,4290776.9266202,192699.59772994,9300,Avenue de Lavelanet,Bélesta,R
3198,31790004,carrefour,4375354.004362,141843.96506772,31790,52 ROUTE DE CEPET,Saint-Sauveur,R
3657,34770006,carrefour,4349756.6910002,371181.18154831,34770,24 avenue de beziers,GIGEAN,R
823,11120002,carrefour,4320367.93,276496.97,11200,RN 113 AVENUE MARECHAL GALLIENI,Lézignan-Corbières,R
3715,35230007,carrefour,4799500.0,-162100.0,35230,"Rue D'orgeres, Zac De, La Grée",Bourgbarré,R
8876,80460003,carrefour,5009824.0,145590.0,80460,Avenue du Général Leclerc,AULT,R
3756,35440002,carrefour,4830969.0,-166720.0,35440,RUE CLOS GERARD,Montreuil-sur-Ille,R
8324,76540001,carrefour,4974500.0,51300.0,76540,9 Rue Bellavoine,Valmont,R
3774,35510006,carrefour,4812200.0,-160000.0,35510,50 rue de belle épine et boulevard des métairies,Cesson-Sévigné,R
709,9270003,carrefour,4325100.0,167800.0,9270,LIEU DIT LE RAUNIER,MAZERES,R
3783,35540007,carrefour,4851160.8144097,-189563.12928375,35540,17 Rue de la Libération,Miniac-Morvan,R
851,11370001,carrefour,4290642.95874,303680.630734,11370,route de Leucate plage,LEUCATE,R
3789,35560003,carrefour,4845700.0,-148200.0,35560,Rue de Fougères,Antrain,R
3796,35590007,carrefour,4815639.0,-183256.0,35590, Rue de Saint-Brieuc,SAINT-GILLES,R
2587,27350001,carrefour,4937900.0,73200.0,27350,Rue du Roumois,ROUTOT,R
8997,82130003,carrefour,4412542.7426197,122958.96220207,82130,"383, rue du rival bas",Lafrançaise,R
3811,35720004,carrefour,4844200.0,-191400.0,35720,60 Rue de la Libération,Saint-Pierre-de-Plesguen,R
8998,82140003,carrefour,4415000.0,174900.0,82140,115 CHEMIN DE FONTALES,Saint-Antonin-Noble-Val,R
8872,80430002,carrefour,4984200.0,177800.0,80430,26 AVENUE DE LA LIBERATION,BEAUCAMPS-LE-VIEUX,R
9008,82210003,carrefour,4406415.0,102228.0,82210,route de castelmayran,Saint-Nicolas-de-la-Grave,R
3485,33750004,carrefour,4486000.0,-32100.0,33750,5 route de libourne,Saint-Germain-du-Puch,R
2233,24210002,carrefour,4514200.0,106900.0,24210,28 Avenue de la Libération,Thenon,R
3487,33760002,carrefour,4473600.0,-26800.0,33760,Route de Bordeaux,TARGON,R
3502,33930002,carrefour,4535615.0,-106209.0,33930,LAYGUE BASSE,VENDAYS-MONTALIVET,R
2238,24240001,carrefour,4475800.0,41000.0,24240,le bourg,SIGOULèS,R
2236,24230002,carrefour,4485201.45,10365.84,24230,Zone des Reaux,Vélines,R
685,8800004,carrefour,4988500.0,473900.0,8800,ROUTE DE BOGNY,MONTHERMé,R
7542,69530002,carrefour,4566800.0,475400.0,69530,213 Rue Général de Gaulle,Brignais,R
2611,27560001,carrefour,4922500.0,49700.0,27560,"210, rue de la Croix Vignon",LIEUREY,R
4522,42430001,carrefour,4591500.0,384400.0,42430,160 rue du pont de combre,Saint-Just-en-Chevalet,R
697,9110003,carrefour,4274423.17,178556.73,9110,ZA N20 ALLEE DU BOIS DES ESQUERS,PERLES ET CASTELET,R
901,12120001,carrefour,4417642.425,252119.462,12120,Z.A. PLAISANCE,Cassagnes-Bégonhès,R
3145,31480002,carrefour,4373000.0,106300.0,31480,LASSOULAN,Cadours,R
8075,74270001,carrefour,4601800.0,592400.0,74270,ROUTE DU TRAM,FRANGY,R
2367,25420006,carrefour,4747453.7741827,672954.97381,25420,grande rue,Dampierre-sur-le-Doubs,R
2239,24240003,carrefour,4475739.933224,41106.265064555,24240,18 place de l'ancien temple,Sigoulès-et-Flaugeac,R
3142,31470006,carrefour,4354734.0,119208.0,31470,Lieu dit La Pichette - 1 place Campariol,FONTENILLES,R
3933,37320010,carrefour,4725700.0,84200.0,37320,ZA Du Bois Joly RD 82-9000,CORMERY,R
3129,31420003,carrefour,4321000.0,89800.0,31420,Z.A de Coumatou,Aurignac,R
3948,37400008,carrefour,4741120.94,98294.56,37400,44 rue Gregoire de Tours,Amboise,R
3950,37420003,carrefour,4720600.0,18500.0,37420,11 PLACE EMILE ZOLA,AVOINE,R
9032,82410003,carrefour,4404900.0,146300.0,82410,8 RUE DU MARCHE,Saint-Étienne-de-Tulmont,R
2352,25320001,carrefour,4718800.0,591200.0,25320,2 RUE DU CENTRE,MONTFERRAND-LE-CHâTEAU,R
928,12260006,carrefour,4443200.0,203100.0,12260,AVENUE DU ROUERGUE,Villeneuve,R
9044,82700004,carrefour,4391400.0,122400.0,82700,59 BIS RD 813,Finhan,R
8003,73630004,carrefour,4568883.4217287,613454.2184517,73630,85 RUE DES ECURIES,LE CHATELARD,R
8002,73630003,carrefour,4568900.0,613500.0,73630,Avenue Denis Therme,Le Chatelard,R
568,7110004,carrefour,4453800.0,429300.0,7110,76 avenue de la République,Largentière,R
3130,31430002,carrefour,4328800.0,106900.0,31430,2 AVENUE DES PYRENEES,LE FOUSSERET,R
2240,24250001,carrefour,4479700.0,120400.0,24250,604 Rue de la République,CéNAC-ET-SAINT-JULIEN,R
657,8190003,carrefour,4947064.0,412341.0,8190,1 Rue Chantereine,Asfeld,R
2246,24270005,carrefour,4538621.3921837,113595.242501,24270,LA PLANCHE,LANOUAILLE,R
3158,31560002,carrefour,4335600.0,162300.0,31560,4 AVENUE COCAGNE,Nailloux,R
8869,80410004,carrefour,5018162.531,149398.555,80410,184 RUE DU MARECHAL FOCH,Cayeux-sur-Mer,R
8101,74370003,carrefour,4596300.0,613100.0,74370,Route Imperiale,SAINT-MARTIN-BELLEVUE,R
97,1510003,carrefour,4587300.0,569800.0,1510,"1 rue des champs ""les terrasses""",Artemare,R
1012,13011020,carrefour,4328900.0,546000.0,13011,73 Boulevard de Saint-Marcel,Marseille,R
1015,13011024,carrefour,4329800.0,549600.0,13011,73 route des Camoins,Marseille,R
2282,24580001,carrefour,4504300.0,98100.0,24580,LES PLATEAUX DE GRAULET,Rouffignac-Saint-Cernin-de-Reilhac,R
2280,24500002,carrefour,4467400.0,40500.0,24500,plaine de bretou,EYMET,R
4138,38580004,carrefour,4538700.0,606900.0,38580,88 Route de Montouvrard,Allevard,R
7762,71470003,carrefour,4650242.4842894,506360.51453162,71470,2144 avenue de la gare,Romenay,R
3099,31310002,carrefour,4320100.0,122700.0,31310,Avenue des Pyrénées,MONTESQUIEU-VOLVESTRE,R
2273,24450001,carrefour,4553900.0,97600.0,24450,Avenue de Périgueux,LA COQUILLE,R
4165,38790003,carrefour,4559700.0,509500.0,38790,2 chemin de grange neuve,diemoz,R
675,8360003,carrefour,4953000.0,424900.0,8360,37 Rue de la Sommevue,Château-Porcien,R
2268,24410003,carrefour,4516800.0,8100.0,24410,229 les grand champs,saint aulaye puymangou,R
7741,71370004,carrefour,4675487.9682923,501273.7123754,71370,2A RUE DU BOURG,L'ABERGEMENT SAINTE COLOMBE,R
4172,38890001,carrefour,4564000.0,535800.0,38890,130 VOIE DES CONTAMINES,Saint-Chef,R
4173,38890002,carrefour,4564000.0,535800.0,38890,130 VOIE DES CONTAMINES,Saint-Chef,R
2259,24340002,carrefour,4544700.0,46700.0,24340,Lieu dit chez Noillac,Vieux-Mareuil,R
7697,71190003,carrefour,4686600.0,419000.0,71190,47 rue Gabriel Bouthiere,Étang-sur-Arroux,R
673,8330002,carrefour,4973500.0,485000.0,8330,12 RUE PIERRE VIENOT,VRIGNE-AUX-BOIS,R
7655,70700003,carrefour,4742400.0,583900.0,70700,Route de Vesoul,BUCEY-LèS-GY,R
7654,70600002,carrefour,4762020.7856829,551040.87469524,70600,"1, Route de Langres",CHAMPLITTE,R
8844,80240001,carrefour,4994800.0,310800.0,80240,Rue du Nouveau Monde,ROISEL,R
7619,70160001,carrefour,4776500.0,610100.0,70160,Rue VOLTA,FAVERNEY,R
791,10800006,carrefour,4823700.0,410900.0,10800,1 ROUTE DE MAISONS BLANCHES,Buchères,R
7633,70250004,carrefour,4769800.0,664200.0,70250,1 RUE DU PLAIN,Ronchamp,R
7864,72290002,carrefour,4817200.0,23700.0,72290,Rue Saint laurent - Lieu dit la Cave,Ballon-Saint-Mars,R
9337,84430004,carrefour,4423524.26,471123.04307052,84430,RN 7 Gourd du Bidon,Mondragon,R
4327,40360003,carrefour,4362618.92,-82525.05,40360,362 AVENUE DE LA COURSE LANDAISE,Pomarez,R
4330,40380003,carrefour,4371040.0,-83440.0,40380,520 avenue Jean Jaurès,Montfort-en-Chalosse,R
652,8150001,carrefour,4984000.0,454500.0,8150,RUE PASTEUR,RIMOGNE,R
648,8130003,carrefour,4947872.0,457662.0,8130,3 Rue Saint-Charles,Attigny,R
1169,13410003,carrefour,4364865.9756223,526506.92344712,13410,2 avenue leo lagrange,LAMBESC,R
9220,83600023,carrefour,4353923.099,670959.82,83600,985 ROUTE DE SAINT PAUL,Bagnols-en-Forêt,R
2929,30230002,carrefour,4380040.4,441862.47,30230,55 route de nimes,Bouillargues,R
8826,80160003,carrefour,4973859.0,215396.0,80160, Rue Henri Dunant,Conty,R
4386,41160001,carrefour,4791000.0,123200.0,41160,za la varenne,Morée,R
7334,68320002,carrefour,4809600.0,744000.0,68320,Route de Colmar,FORTSCHWIHR,R
585,7190001,carrefour,4482160.0,458402.0,7190,Grande Rue,Saint-Sauveur-de-Montagut,R
2958,30360002,carrefour,4404500.0,414500.0,30360,372 CHEMIN DE LA ROUVIERETTE,Vézénobres,R
9314,84270002,carrefour,4397813.675,490811.60674379,84270,AVENUE PIERRE DE COUBERTIN,Vedène,R
8825,80150003,carrefour,5025176.72,188435.09,80150,38 Route de Rue,Crécy-en-Ponthieu,R
1257,13780007,carrefour,4327563.8736125,571606.52979117,13780,27 CHEMIN DE LA CURASSE,Cuges-les-Pins,R
3287,33121002,carrefour,4507900.0,-103700.0,33121,Route de Bordeaux,CARCANS,R
7018,65370002,carrefour,4302400.0,60300.0,65370,ROUTE NATIONALE,Loures-Barousse,R
2771,29290003,carrefour,4837506.0,-464481.0,29280,rue du Pont de bois,Locmaria-Plouzané,R
8762,79240003,carrefour,4663924.48,-59220.28,79240,2 rue de la taillee,L'Absie,R
4879,45370002,carrefour,4774909.1432002,181329.06066261,45370,18 ZAC DE LA POTERIE RTE D'ORLEANS,JOUY LE POTIER,R
8764,79260004,carrefour,4635519.0,-31186.0,79260, Allée de la Communauté,LA CRèCHE,R
6829,63490002,carrefour,4555033.0010776,336694.37459243,63490,2 route d'Issoire,Sauxillanges,R
6828,63490001,carrefour,4555000.0,336600.0,63490,Route d'Issoire,Sauxillanges,R
4895,45450003,carrefour,4792396.18,213571.39,45450,69 rue de l'enfer,fay aux loges,R
2176,23210003,carrefour,4611600.0,162400.0,23210,4 avenue du limousin,Bénévent l Abbaye,R
653,8150002,carrefour,4984000.0,460500.0,8150,Avenue Martyrs de la Résistance,Renwez,R
4311,40270004,carrefour,4377400.0,-43200.0,40270,2 Avenue de Mont de Marsan,Grenade-sur-l'Adour,R
7461,69260007,carrefour,4592200.0,458000.0,69620,"244, Chemin Rivière de la Cour",Le Bois-d'Oingt,R
9252,83910001,carrefour,4349700.0,573200.0,83910,561 route de Trets,Pourrières,R
7004,65190002,carrefour,4317600.0,24000.0,65190,Avenue de Bagnères,Tournay,R
7246,67690001,carrefour,4890243.0,796984.0,67690,1 Rue Principale,HATTEN,R
430,6140005,carrefour,4372518.54,709624.81,6140,976 avenue rhin et danube,vence,R
7245,67680001,carrefour,4836236.5997199,746764.8575567,67680,Lieudit Stotzenweg,EPFIG,R
2673,28290001,carrefour,4810500.0,111900.0,28290,ROUTE DE BROU,ARROU,R
2671,28270002,carrefour,4869002.15643,107867.353187,28270,56 Rue de Paris,BREZOLLES,R
7186,67290002,carrefour,4892000.0,737500.0,67290,Rue Principale,Wingen-sur-Moder,R
7182,67260009,carrefour,4894000.0,708500.0,67260,4C rue du Maréchal Foch,Sarre-Union,R
4519,42410004,carrefour,4541800.0,468200.0,42410,ZAC NOTRE DAME,Pélussin,R
160,2200012,carrefour,4936299.0,340346.0,2200,Rue d'Acy,Venizel,R
1231,13680010,carrefour,4358718.349829,513929.47716414,13680,"1 AV DE LA 1ERE ARMEE FRANCAISE, CARREFOUR CONTACT",LANCON-PROVENCE,R
7148,67160003,carrefour,4897167.5,799146.48,67160,2 BIS RUE DE LA PAIX,Seebach,R
636,7800008,carrefour,4485700.0,483000.0,7800,RD 86 - LIEUDIT LES COTES,Saint-Georges-les-Bains,R
7181,67260008,carrefour,4893985.938,708596.459,67260,4A Rue du Maréchal FOCH,Sarre-Union,R
4396,41210000,carrefour,4752500.0,181300.0,41210,Lieu-dit La Croûte,Neung-sur-Beuvron,R
7319,68240004,carrefour,4815051.204,724699.711,68240,63 route de Lapoutroie,KAYSERSBERG VIGNOBLE,R
4269,40120001,carrefour,4401900.0,-31300.0,40120,Route de Pau,SARBAZAN,R
4284,40170004,carrefour,4406700.0,-122800.0,40170,Route des Lacs,SAINT-JULIEN-EN-BORN,R
7525,69460004,carrefour,4606180.0691225,459994.99003082,69460,"Le Bourg, Rue du Commerce",Le Perréon,R
7522,69430002,carrefour,4615400.0,461900.0,69430,RUE FRANCIS NORGELET,BEAUJEU,R
9198,83560005,carrefour,4360659.50014,575195.05519,83560,CHEMIN DE L'HUMEDE,RIANS,R
2969,30430002,carrefour,4430598.3685312,434269.01021774,30430,Quartier Reboulasse,Barjac,R
4302,40240005,carrefour,4397621.2796201,-23985.696953505,40240,15 avenue Guillaume de Villaret,Saint-Justin,R
4305,40250001,carrefour,4374608.6877,-75802.1592231,40250,Route de Monfort,MUGRON,R
4898,45480002,carrefour,4816112.4593693,205182.01447943,45480,13 RUE DE PITHIVIER,BAZOCHES LES GALLERANDES,R
6815,63390001,carrefour,4603078.72738,282101.927933,63390,RUE DE L`EGALITE,SAINT-GERVAIS-D'AUVERGNE,R
4484,42220003,carrefour,4530600.0,455000.0,42220,ZA LES RIVETS,Bourg-Argental,R
4918,45700005,carrefour,4799100.0,270600.0,45700,32 bis Avenue de la libération,Villemandeur,R
2829,29730005,carrefour,4780504.4361175,-428059.36428444,29730,1 rue du moulin,le guilvinec,R
4644,44118003,carrefour,4709000.0,-161100.0,44118,78 Grand'Rue,La Chevrolière,R
8815,80120001,carrefour,5033100.0,158900.0,80120,rue des pommiers,QUEND,R
6953,64410001,carrefour,4353600.0,-41000.0,64410,route de Samadet,ARZACQARRAZIGUET,R
8741,79150002,carrefour,4698530.1108359,-45314.288360595,79150,26 av camille jouffrault - Argenton les vallées,ARGENTONNAY,R
6948,64370001,carrefour,4347600.0,-61300.0,64370,ZA DE N'HAUX,Arthez-de-Béarn,R
171,2270001,carrefour,4968900.0,362200.0,2270,2 AVENUE DE LA LIBERATION,Crécy-sur-Serre,R
8747,79180005,carrefour,4635300.0,-38600.0,79180,245 AVENUE DES TILLEULS,CHAURAY,R
9327,84330005,carrefour,4410000.0,510200.0,84330,169 ROUTE DE CARPENTRAS,CAROMB,R
6946,64350002,carrefour,4345037.0,-10814.0,64350, Rue des Pelhans,LEMBEYE,R
4736,44390004,carrefour,4748700.0,-124000.0,44440,23 rue des chenes,Riaille,R
6997,65110003,carrefour,4289995.0,-10814.0,65110,route pierrefitte,Cauterets,R
6928,64250005,carrefour,4336195.0140658,-140378.86367707,64250,"17, allée Edmond Rostand",Cambo les bains,R
8806,80100003,carrefour,5021177.28505,177888.380782,80860,1 RUE DE LA MAIRIE,NOUVION,R
2692,28410003,carrefour,4877267.8204572,142956.0410733,28410,4 IMPASSE DES GRAVIERS,ABONDANT,R
1294,14112001,carrefour,4924100.0,-32700.0,14112,2 RUE DES ECOLES,BIEVILLE-BEUVILLE,R
9338,84430005,carrefour,4423500.0,471100.0,84430,RN7 Gour Du Bidon,Mondragon,R
2790,29420003,carrefour,4857800.0,-403300.0,29420,3 Rue des Ajoncs d'Or,Plouvorn,R
6917,64230003,carrefour,4334732.07728,-47633.1886047,64230,3 rue principale,POEY DE LESCAR,R
177,2300009,carrefour,4951975.29,314929.08,2300,24 rue du point du jour,Blérancourt,R
4784,44630002,carrefour,4754254.28,-188270.17,44630,11 bis rue charles perron,Plessé,R
1328,14250002,carrefour,4917918.0,-62255.0,14250,1 COUR PERON,Tilly-sur-Seulles,R
4792,44720005,carrefour,4738623.2393331,-220349.03965864,44720,PLACE DE LA COMMUNE DE PARIS,Saint-Joachim,R
1303,14123010,carrefour,4915769.717388,-32601.015714723,14123,2 RUE DE L'INDUSTRIE,Cormelles-le-Royal,R
4749,44420003,carrefour,4739700.0,-246200.0,44420,rue des artisans,MESQUER,R
2103,22390001,carrefour,4847800.0,-318600.0,22390,BOULEVARD D ARMOR,Bourbriac,R
6920,64230006,carrefour,4334649.5316027,-47879.722090508,64230,3 RUE PRINCIPALE,POEY-DE-LESCAR,R
1119,13220004,carrefour,4339047.7933905,516346.39372955,13220,"CHEMIN DE PATAFLOUX, ZONE DU FOURNEILLER, CCIAL LES OLIVIERS",Châteauneuf-les-Martigues,R
7001,65140003,carrefour,4338900.0,14500.0,65140,5 rue francis cruzel,Rabastens-de-Bigorre,R
8775,79390005,carrefour,4671900.0,-2600.0,79390,30 PLACE DE L HOTEL DE VILLE,Thénezay,R
4943,46110001,carrefour,4500000.0,164000.0,46110,Rue de Turenne,LES QUATRE ROUTES DU LOT,R
8776,79390007,carrefour,4671896.1169523,-2569.5969169084,79390,30 place de l hôtel de ville,Thénezay,R
6786,63210003,carrefour,4568500.0,279600.0,63210,Route d'Herment,Rochefort-Montagne,R
194,2450002,carrefour,5000100.0,368700.0,2450,16 RUE DU 2 SEPTEMBRE 1944,LA NEUVILLE-LèS-DORENGT,R
2013,21490004,carrefour,4739837.281,513312.311,21490,zae de la petite fin,Saint-Julien,R
4962,46230005,carrefour,4434351.2136314,154147.36828542,46230,231 ROUTE DE CAHORS,LALBENQUE,R
8791,79800012,carrefour,4636873.2283435,-11752.827458271,79800,Route de Saint-Maixent,La Mothe-Saint-Héray,R
1343,14380001,carrefour,4884000.0,-105200.0,14380,40 Rue du Docteur Fontaine,SAINT-SEVER-CALVADOS,R
6767,63140002,carrefour,4591853.0,307300.0,63140,3 Route de Riom,Châtel-Guyon,R
2730,29140009,carrefour,4790841.1231294,-383794.93198518,29140,ROUTE DE CADOL,MELGVEN,R
4948,46140003,carrefour,4447800.0,130500.0,46140,Caunezil,Parnac,R
196,2460003,carrefour,4918498.6815428,312137.87735999,2460,12 rue de villers,La Ferté-Milon,R
195,2450003,carrefour,4997729.68,367681.51,2450,16 RUE DU 2 SEPTEMBRE 1944,La Neuville-lès-Dorengt,R
4589,43170003,carrefour,4496351.0,354460.0,43170,rue louis amargier route de lahgeac,Saugues,R
2780,29360002,carrefour,4779800.0,-358000.0,29360,RUE DE LORIENT RD 224,Clohars-Carnoët,R
185,2370005,carrefour,4940563.6006256,351497.54981475,2370,20 AVENUE JEAN JAURES,VAILLY SUR AISNE,R
9364,84810002,carrefour,4409204.53,502966.13,84810,avenue Majoral Jouve,aubignan,R
6863,63960005,carrefour,4567100.0,317200.0,63960,16 CHEMIN DU CHARDONNET,Veyre-Monton,R
9403,85170008,carrefour,4684400.0,-149400.0,85170,Rond Point de la Vendée,LES LUCS SUR BOULOGNE,R
1353,14410002,carrefour,4884251.0,-71187.0,14410,Lieu-dit La Barbairie,Vassy,R
9431,85290010,carrefour,4695996.4047731,-88986.549999999,85290,1 RUE DES MARTYRS,Saint-Laurent-sur-Sèvre,R
1354,14420001,carrefour,4896993.0,-24188.024,14420,Lieu-dit La Glacière,POTIGNY,R
7011,65240001,carrefour,4289922.58853,35364.2473678,65240,LIEU DIT PLAS,ARREAU,R
